customer_id,age,email,salary,country,phone,signup_date
C00497,41,user497@example.com,179359,Canada,(346) 254-5919,8/25/2023
C00465,63,user465@example.com,192917,UK,6760652905,6/4/2023
C02706,22,user2706@example.com,150494,USA,,7/11/2023
C04348,63,user4348@example.com,-5000,Canada,(122) 189-3174,11/14/2023
C00173,18,user173@example.com,182035,Canada,282.551.2137,3/22/2023
C03095,55,user3095@example.com,63980,Canada,(105) 496-3893,1/23/2023
C04812,23,user4812@example.com,44779,Australia,4181976714,7/5/2023
C02541,33,user2541@example.com,,USA,1782424812,12/20/2023
C04305,55,user4305@example.com,0,USA,115-289-4768,1/25/2023
C02971,47,user2971@example.com,56502,,4534096467,12/15/2023
C02261,30,user2261@example.com,106382,India,2567069461,5/28/2023
C02113,70,user@domain..com,114719,USA,635.801.4349,1/17/2023
C00901,55,user901@example.com,191770,Australia,130-303-4241,6/8/2023
C01447,-10,user1447@example.com,,USA,155.818.2736,6/19/2023
C03718,37,,113021,Spain,131 757 8241,2/22/2023
C00742,-10,user742@example.com,179329,Australia,698.610.7937,11/24/2023
C02294,46,,92320,Canada,105.516.4393,7/2/2023
C02453,63,user2453@example.com,132484,China,891.556.4519,2/19/2023
C02641,38,user2641@example.com,66561,USA,(553) 945-1668,11/28/2023
C04101,77,user4101@example.com,92224,USA,7917243133,7/9/2023
C00962,-100,user1207@example.com,61085,Canada,(123) 700-8856,4/16/2023
,50,user510@example.com,101569,Canada,1085507405,2/26/2023
C02639,35,user2639@example.com,84962,USA,206 965 5815,invalid-date
C01668,33,user@domain.,,Canada,8704142790,3/7/2023
C03335,78,user name@domain.com,171900,UK,(572) 252-3543,2/11/2023
C01550,48,user1550@example.com,85798,UK,-7509,11/10/2023
C03289,-10,user3289@example.com,87939,Canada,-10007,11/24/2023
C02203,57,user2203@example.com,35867,Canada,,2/18/2023
C02567,62,user2567@example.com,196412,USA,7913460903,6/2/2023
C02698,33,missingatsign.com,84970,UK,737-139-9807,4/13/2023
C02045,66,user2045@example.com,96471,UK,(971) 901-7701,7/13/2023
C00768,52,user768@example.com,168368,UK,8333222223,4/5/2023
C04939,20,user4939@example.com,104353,Australia,894.854.7352,10/16/2023
C04197,300,user4197@example.com,,USA,,11/5/2023
C00422,73,user422@example.com,,UK,435-605-2895,9/11/2023
C00124,77,user124@example.com,34213,China,-9186,5/10/2023
C04471,54,user4471@example.com,103705,Australia,(146) 470-7355,7/14/2023
C02647,53,,102227,Canada,978-726-8917,1/23/2023
C00820,22,user820@example.com,96197,UK,651 183 2270,12/2/2023
C01404,0,user1404@example.com,97384,Australia,(414) 439-8846,2/19/2023
C01383,77,user1383@example.com,143892,UK,,3/15/2023
C02149,49,user2149@example.com,,Australia,8683546423,4/16/2023
,0,user1576@example.com,151724,Australia,7871714360,3/18/2023
C01639,49,user1639@example.com,,Canada,716.317.9638,7/28/2023
C01796,39,user1796@example.com,183903,USA,156 224 5913,8/30/2023
C04831,40,,185086,UK,869 444 3612,8/16/2023
C00400,79,user400@example.com,,Canada,119-893-8934,2/2/2023
C02311,43,user2311@example.com,156613,Australia,(739) 698-3731,11/29/2023
C00883,0,user883@example.com,150076,USA,-4935,5/31/2023
C04989,70,user4989@example.com,84847,UK,-10194,3/10/2023
C02918,51,user@domain.,117245,Canada,602 113 6046,2023-14-01
C01353,50,user1353@example.com,180872,Australia,-9275,4/30/2023
C03919,49,user3919@example.com,129273,Australia,2775021744,8/21/2023
C04565,44,user4565@example.com,100400,Canada,(221) 529-8976,2023-09-31
C02131,64,user2131@example.com,181818,Australia,6224576330,6/8/2023
C00983,42,user983@example.com,93972,USA,-10892,2/17/2023
C00457,21,user457@example.com,99087,Australia,882 212 9037,2/20/2023
C03554,19,user3554@example.com,95184,Canada,(346) 151-9329,8/13/2023
C00968,28,user1080@example.com,134927,USA,982-612-7131,2/1/2023
C01951,29,user1951@example.com,137049,Canada,950 696 1534,7/28/2023
C04329,45,user4329@example.com,75836,Canada,825-192-4683,9/17/2023
C00690,67,user690@example.com,34017,UK,-3487,2/6/2023
C02430,61,user2430@example.com,150667,Australia,105 880 7620,2/14/2023
C00634,47,user642@example.com,48689,UK,-7692,2023-02-30
C02393,29,user2393@example.com,0,UK,(141) 723-5354,9/4/2023
C01954,,user1954@example.com,116483,UK,329-678-9249,7/5/2023
C02768,46,user2768@example.com,135072,Australia,8392416466,10/25/2023
C03558,49,.user@domain.com,115936,USA,440.662.3231,4/18/2023
C03457,75,user3457@example.com,55494,Australia,(828) 141-4782,1/14/2023
C03358,57,user3358@example.com,,USA,796.774.9273,12/11/2023
C04782,25,user4782@example.com,194052,Australia,5016564330,2/23/2023
C02952,39,user2952@example.com,146278,Australia,380-566-5521,7/18/2023
C01885,69,user1885@example.com,69560,Canada,(720) 507-8843,5/8/2023
C00390,300,user390@example.com,121502,UK,,11/28/2023
C02495,50,user2495@example.com,81137,Australia,,4/19/2023
C03139,61,user3139@example.com,168561,UK,5466545009,12/1/2023
C04818,61,user4818@example.com,,USA,-9159,10/5/2023
C00846,-100,,182185,Australia,,4/12/2023
C00543,19,user543@example.com,57798,USA,3753498424,3/2/2023
C00092,71,user92@example.com,32257,UK,835 452 2462,1/7/2023
C00757,71,user4598@example.com,35993,Canada,984.578.7396,5/18/2023
C01980,40,user1980@example.com,188308,USA,2260108602,5/6/2023
C04624,49,user4624@example.com,193898,Australia,680 522 4604,6/28/2023
C04104,54,user4104@example.com,150050,Australia,319-578-1835,4/5/2023
C02923,130,,137529,USA,4711270669,
C02530,25,user2530@example.com,-10000,Australia,,9/5/2023
,56,user1677@example.com,58807,UK,4675905639,10/2/2023
C01049,-50,user1049@example.com,147269,Australia,,6/8/2023
C01961,33,user1961@example.com,84745,Germany,(566) 422-2890,11/25/2023
C02531,67,user2531@example.com,185371,Canada,(324) 627-3126,10/1/2023
C02802,51,user2802@example.com,41523,Canada,244 581 2780,11/28/2023
C00238,50,user238@example.com,74605,USA,-5307,8/17/2023
C02987,48,,171385,USA,742-862-5610,8/20/2023
C04843,35,user4843@example.com,140218,Australia,724 724 6691,3/1/2023
C01134,33,user1134@example.com,166304,USA,-5377,5/17/2023
C01806,130,user1806@example.com,62766,USA,814 919 2758,6/22/2023
C04346,52,user4346@example.com,76531,Australia,-2432,8/23/2023
C00164,79,user164@example.com,70992,Australia,976-719-3128,1/16/2023
C04291,62,user4291@example.com,64160,UK,422.592.3176,12/12/2023
C04725,65,user name@domain.com,147996,USA,239-846-2471,12/6/2023
C03235,69,user3365@example.com,90101,UK,703 742 2028,11/29/2023
C04847,64,invalid-email,189978,Australia,(852) 695-5232,9/8/2023
C03221,20,user3221@example.com,53331,Canada,(519) 419-3730,8/31/2023
C03659,25,user3659@example.com,92501,Australia,476 724 6665,10/19/2023
C03964,41,user3964@example.com,91192,Australia,,11/16/2023
C01812,53,,179515,Australia,7263566321,5/22/2023
C03132,78,user3132@example.com,36447,USA,4897716760,1/1/2023
C03400,56,user3400@example.com,113308,India,266-249-6604,2023-11-31
C01429,78,user1429@example.com,120610,Canada,461 426 9097,6/10/2023
C04459,56,user4459@example.com,81586,USA,1282449336,4/14/2023
C02819,0,user2819@example.com,142652,Canada,(414) 960-2081,8/12/2023
C04999,34,user4999@example.com,187221,Australia,812.941.7541,9/19/2023
C04925,19,user4925@example.com,108177,Canada,(821) 976-3572,11/22/2023
C04665,65,user4665@example.com,62376,Canada,(251) 273-3470,2/5/2023
C04614,200,user4614@example.com,,UK,409 964 8318,9/29/2023
C01453,25,user1453@example.com,161379,USA,(883) 286-8696,5/3/2023
C00594,45,user594@example.com,124776,Australia,465 826 8949,9/14/2023
C02726,61,user2726@example.com,116988,USA,943-945-8107,3/10/2023
C00042,45,user42@example.com,136122,USA,-7776,7/15/2023
C00561,0,,161184,Canada,329-830-4328,4/6/2023
C03222,-50,user3222@example.com,53004,Canada,,4/3/2023
C00857,32,user3338@example.com,172283,Canada,(840) 175-5628,7/12/2023
C00114,69,user244@example.com,97293,Mexico,-10223,9/16/2023
C01340,29,user1340@example.com,169335,Canada,214.199.1223,1/31/2023
C03765,63,,62332,UK,7586487092,4/21/2023
C03883,45,user3883@example.com,68090,UK,4446206748,11/21/2023
,78,user4362@example.com,178469,Canada,(244) 717-8823,11/5/2023
C01443,57,invalid-email,87616,Canada,-5330,3/19/2023
C00262,71,user262@example.com,55851,Australia,4889428336,8/7/2023
C04454,60,user4454@example.com,163089,Australia,548-389-1718,2/17/2023
C01690,49,user1690@example.com,57877,Canada,(572) 997-2755,3/2/2023
C01726,54,user1726@example.com,79877,Australia,602 852 6747,2/13/2023
C04086,20,user4086@example.com,31132,UK,,12/18/2023
C00835,55,@domain.com,139814,UK,1753890647,2023-14-01
C01867,57,user1867@example.com,125598,Canada,608-619-4690,2/22/2023
C02497,69,user2497@example.com,91497,Australia,9569995483,5/2/2023
C02011,73,user2011@example.com,178118,Canada,,1/8/2023
C00341,50,user341@example.com,181385,China,793 787 2431,2023-04-31
C03009,999,user3009@example.com,78639,Australia,-1819,7/27/2023
C01602,60,user1602@example.com,169920,USA,958.312.7402,3/27/2023
C03761,77,user3761@example.com,81024,UK,668-917-2508,2/10/2023
C04710,23,user4710@example.com,83915,Canada,6864241036,12/2/2023
C00481,69,user481@example.com,194006,Canada,-6056,2023-00-15
C03075,19,user3075@example.com,176864,UK,131.361.8759,9/10/2023
C03925,65,user3925@example.com,97819,UK,1574347894,6/8/2023
C03622,39,user@@domain.com,136802,Australia,296.986.1381,2023-02-29
C04654,64,user4654@example.com,34655,Canada,127 718 5933,6/4/2023
C03067,27,user3067@example.com,-5000,Germany,1306386460,5/26/2023
C04712,35,user4712@example.com,171691,USA,146 470 6217,8/6/2023
C01767,70,user@@domain.com,107154,USA,238.526.4268,12/6/2023
C04488,30,user4488@example.com,124192,UK,(392) 208-8526,6/19/2023
C02454,64,user2454@example.com,163913,USA,(428) 579-4730,12/3/2023
C02898,63,user2898@example.com,138047,Australia,(701) 274-1699,2/27/2023
C03840,43,user3840@example.com,0,UK,867 139 9718,6/25/2023
C04041,61,user4041@example.com,91554,China,533.905.6050,9/10/2023
C04693,67,user4693@example.com,72399,Canada,9411067740,4/18/2023
C03704,28,@domain.com,135723,USA,-9401,11/5/2023
C01272,76,user1272@example.com,171417,UK,749-181-2256,4/22/2023
C03099,62,user3099@example.com,45896,UK,,8/10/2023
C04516,47,user4516@example.com,130537,USA,-2355,2/21/2023
C03779,62,user3779@example.com,153607,Canada,7636535341,3/8/2023
C04156,77,user4156@example.com,126881,USA,504.591.3479,11/4/2023
C00348,45,user348@example.com,96641,Mexico,995 674 2435,7/28/2023
C02471,35,user3906@example.com,162283,Canada,754.335.4802,3/1/2023
C04639,21,user4639@example.com,50365,Australia,7567162889,4/19/2023
C02563,36,,164404,UK,919-645-6941,5/24/2023
C02201,26,user4605@example.com,148558,Brazil,495 845 9237,8/7/2023
C01424,56,user1424@example.com,,UK,251.499.8318,11/26/2023
C00657,47,user657@example.com,153489,USA,-9319,2/5/2023
C02103,51,user2103@example.com,32035,USA,230 875 1223,2023-09-31
,54,,195582,Canada,360.699.2339,7/16/2023
C04367,51,,,Spain,6556177919,12/13/2023
C02494,47,user2494@example.com,184536,Australia,(618) 692-9462,11/5/2023
C02666,64,user2666@example.com,84460,USA,-4326,9/17/2023
C04926,-1,user4926@example.com,71964,Canada,938-757-2371,9/27/2023
C03687,26,user3687@example.com,176025,USA,8934658811,3/30/2023
C03373,79,user3373@example.com,181770,UK,(506) 102-8045,5/4/2023
C04026,31,user4026@example.com,76015,Canada,176.860.3558,11/12/2023
C03619,39,user3619@example.com,180231,UK,(512) 907-4753,7/28/2023
C02501,-999,multiple@issues@invalid,-1,InvalidCountry,,invalid-date
C01466,55,user1466@example.com,165639,Canada,288 942 2264,8/15/2023
C04164,26,user4164@example.com,192046,Canada,449-291-5073,2023-09-31
,33,user116@example.com,46923,Spain,2583033048,11/26/2023
C01822,40,,82003,UK,-11051,11/21/2023
C01495,25,user1495@example.com,45641,Australia,(725) 721-2228,2/15/2023
C02402,42,user2402@example.com,70644,UK,-10004,3/20/2023
C01233,45,user1233@example.com,120221,Germany,976.952.4526,8/21/2023
C02662,79,user2662@example.com,137803,USA,673-559-1942,12/17/2023
C02893,55,user2893@example.com,46562,UK,9872881926,2023-11-31
C04588,79,user4588@example.com,136833,Australia,-8712,12/3/2023
C01154,68,user1154@example.com,-20000,Canada,6769110814,10/28/2023
C03873,41,no-dot@com,67500,UK,958-472-4443,6/20/2023
C00058,24,user58@example.com,,UK,283 821 8304,7/29/2023
C03651,46,user3651@example.com,126176,Canada,930-130-2748,3/6/2023
C04303,31,user4303@example.com,83693,Australia,-5451,8/22/2023
C04961,77,user4961@example.com,144316,Canada,-10653,6/12/2023
C01736,24,user1736@example.com,43704,USA,-9725,5/16/2023
C02197,,user2197@example.com,-50000,Canada,949 746 3793,9/19/2023
C03576,31,,109557,USA,6549690147,11/6/2023
C02476,,user2476@example.com,,USA,254 365 4651,2023-02-29
C00385,63,user2565@example.com,39873,Canada,(483) 262-2640,8/1/2023
C03180,57,user3180@example.com,76233,Australia,-6293,12/7/2023
,29,user4059@example.com,81360,UK,563 204 5038,12/30/2023
C03680,0,user3680@example.com,122837,UK,722 190 1446,2/21/2023
C00708,500,user708@example.com,103788,UK,446-422-7580,4/15/2023
C04295,76,user4295@example.com,112597,Canada,9433197937,3/5/2023
C01094,51,user1094@example.com,124715,Germany,353.716.3644,3/6/2023
C04461,70,user4461@example.com,171779,UK,891.838.1199,9/17/2023
C01377,52,user1377@example.com,116124,USA,-2770,7/2/2023
C04929,51,user@,84646,India,4794327780,4/15/2023
C00073,37,user73@example.com,46211,Australia,645.572.7566,9/29/2023
C00665,76,user1923@example.com,128071,UK,117 550 1145,1/17/2023
C03195,25,user3195@example.com,121074,Canada,-5620,2/12/2023
C01765,26,missingatsign.com,129352,USA,-7623,1/5/2023
C00744,27,user744@example.com,115178,UK,(247) 617-3082,1/12/2023
C04208,,user4208@example.com,143451,UK,,4/1/2023
C01006,76,user1006@example.com,62821,Canada,-9290,4/16/2023
C02669,56,user2669@example.com,145375,Canada,338.683.9322,8/17/2023
C01191,53,,183322,UK,7367038689,5/14/2023
C03634,48,user3634@example.com,123448,UK,344.309.4541,1/31/2023
C02602,75,user2602@example.com,132892,Australia,,10/15/2023
C01126,60,user1126@example.com,98798,USA,,3/10/2023
C01116,,user1242@example.com,74825,UK,3598217672,7/23/2023
C04383,39,no-dot@com,146854,USA,9146212299,12/8/2023
C04332,58,user4332@example.com,179634,Canada,-7046,2/20/2023
C03464,51,invalid-email,153777,Australia,432.520.7205,2/6/2023
C00999,200,,,Australia,(618) 145-8572,4/28/2023
C03408,38,user3408@example.com,143768,UK,429 757 7043,1/16/2023
C02685,57,,,Canada,(332) 459-2336,9/28/2023
C01578,38,,137227,UK,(669) 500-4156,3/28/2023
C04806,-1,user4806@example.com,149496,UK,-5946,3/13/2023
C01827,44,user1827@example.com,-10000,Australia,795 587 6302,5/21/2023
C03314,77,user3314@example.com,116807,USA,(653) 538-9071,1/6/2023
C02899,31,user2899@example.com,-10000,USA,6810639622,9/18/2023
C03559,48,,111515,Canada,(145) 537-9036,2/2/2023
C00441,71,user441@example.com,156479,UK,609 336 3205,4/16/2023
C03997,64,user4967@example.com,115990,Australia,962 929 3800,1/6/2023
C01101,77,user1101@example.com,,Canada,8720349513,8/9/2023
C04035,19,user4035@example.com,158949,UK,427.367.3598,1/10/2023
C02269,55,user4002@example.com,108972,Canada,239 840 6618,7/19/2023
C00650,43,user650@example.com,78442,Canada,6333405410,3/6/2023
C01547,59,user@domain.,168419,Australia,(749) 560-2596,1/6/2023
C03561,49,,177717,Australia,3732670325,5/20/2023
C04832,32,invalid-email,110308,Canada,(305) 236-9524,1/15/2023
C03185,,user3185@example.com,169810,Canada,227 197 5033,8/5/2023
C03208,999,user3208@example.com,-10000,USA,685 453 6890,5/1/2023
C03766,36,no-dot@com,42467,Canada,299-303-4320,1/17/2023
C00631,33,user631@example.com,180305,Australia,522 196 8612,9/16/2023
C00673,18,user673@example.com,,Australia,918 964 3654,7/3/2023
C00330,20,user1250@example.com,45735,UK,110.200.7179,11/23/2023
C00483,38,user483@example.com,,Canada,(739) 860-2506,4/30/2023
C01585,0,user1585@example.com,151688,USA,9232015048,3/25/2023
C03096,59,user3096@example.com,86117,Australia,144 409 3992,10/9/2023
C04744,62,user4744@example.com,176161,Canada,962.124.6719,7/24/2023
C03059,65,user3059@example.com,103591,Canada,8060506476,2/18/2023
C01463,44,user1463@example.com,42497,Australia,260 378 2506,3/8/2023
C04074,65,user4074@example.com,49643,USA,942 252 2293,9/10/2023
C04916,999,,174378,Canada,(546) 350-8590,12/23/2023
C02579,36,user2579@example.com,139028,Canada,331-382-3300,12/2/2023
C03826,47,user3826@example.com,90390,USA,-3286,3/27/2023
C00050,68,user50@example.com,-10000,Canada,,7/10/2023
C04304,73,user4304@example.com,158924,UK,(249) 224-1733,4/14/2023
C03078,38,user3078@example.com,179172,Australia,,1/1/2023
C00859,42,user859@example.com,152439,USA,740-557-3045,6/19/2023
,64,user1073@example.com,161040,Germany,880-490-8002,8/16/2023
C00720,25,,166355,Canada,-4004,9/30/2023
C02615,79,user3606@example.com,120369,UK,835 882 4075,11/30/2023
C02426,68,user2632@example.com,150419,UK,116.214.4109,4/19/2023
C04889,19,,192008,USA,8777794369,4/6/2023
C01661,68,user1661@example.com,198735,Australia,,5/5/2023
C00523,36,user1657@example.com,,Canada,727 148 7444,1/21/2023
C02426,31,user2426@example.com,,Canada,583.976.5974,11/1/2023
C04608,,user4608@example.com,108422,Australia,(451) 392-7061,6/8/2023
C02966,-10,user4243@example.com,,UK,334.853.8843,2/4/2023
C04990,150,user4990@example.com,120365,Australia,-6541,9/8/2023
C04458,43,,0,USA,8190081923,9/18/2023
C04491,18,user4491@example.com,148089,Australia,(415) 438-2560,6/20/2023
C03327,36,user3327@example.com,90282,USA,(758) 894-9435,4/9/2023
C04767,68,user4767@example.com,198751,Australia,790 311 7988,3/12/2023
C04140,37,user4140@example.com,132499,Canada,897-571-7523,8/10/2023
C02607,21,user2607@example.com,162201,UK,-5325,9/30/2023
C01386,31,user1386@example.com,82495,Canada,251.590.2535,6/7/2023
C03860,41,,194404,Australia,703 326 4641,1/21/2023
C01400,25,user1400@example.com,147449,Germany,910-208-9886,1/6/2023
C01196,78,user1196@example.com,33327,Australia,537 795 3756,3/2/2023
C01409,54,user1409@example.com,65554,USA,245 101 4675,5/29/2023
C01650,22,user3849@example.com,115366,Canada,374.357.3990,1/14/2023
,21,user1799@example.com,193515,Mexico,3650675666,2/20/2023
C01476,39,user1476@example.com,96809,Australia,(664) 306-1530,10/26/2023
C03272,19,user3272@example.com,54600,USA,476.152.9470,10/19/2023
C00036,61,user36@example.com,57990,UK,941-628-3174,7/9/2023
C03564,51,user3564@example.com,,Canada,855-878-6273,10/10/2023
C02346,30,user2346@example.com,157572,Australia,,1/12/2023
C01260,39,user3231@example.com,105057,UK,433-975-3814,1/16/2023
C02360,39,user2360@example.com,121563,USA,826 603 5009,1/1/2023
C02207,46,user2207@example.com,31539,Australia,243 578 6291,12/3/2023
C04772,35,user4772@example.com,45762,Australia,438.871.5288,11/5/2023
C01287,21,user1287@example.com,73856,Australia,-4785,3/16/2023
C00350,42,user350@example.com,93232,Canada,395 267 7944,2/19/2023
C02138,66,user2138@example.com,,Canada,(268) 586-1004,8/5/2023
C02692,-50,user2692@example.com,50008,UK,276-293-9162,10/25/2023
C04854,25,user4854@example.com,136843,USA,153.482.1958,1/6/2023
,34,user4575@example.com,164854,Canada,-5861,7/31/2023
C01682,36,user1682@example.com,197415,Australia,313.933.9644,6/4/2023
C04635,73,user4635@example.com,107028,Canada,373.964.9160,1/2/2023
C01444,57,user1444@example.com,39221,Brazil,(157) 864-3257,7/5/2023
C03265,52,,85087,Australia,169 460 6430,5/26/2023
C01672,21,user name@domain.com,174771,France,-10394,7/29/2023
C00016,300,user3658@example.com,,UK,735-796-4501,4/12/2023
C01180,64,user1180@example.com,54519,UK,(977) 599-7419,9/4/2023
C02799,64,,,Australia,-8246,3/23/2023
C01693,46,,111780,USA,587-777-9698,8/10/2023
C03899,61,user3899@example.com,106478,Australia,-9106,8/14/2023
C00373,49,user373@example.com,129003,Brazil,(427) 572-3219,12/17/2023
C03635,32,user3635@example.com,150507,Mexico,(883) 943-6817,11/27/2023
C01917,55,user1917@example.com,113291,USA,355-889-9893,8/2/2023
C01358,22,user1358@example.com,50862,UK,146.679.1996,6/9/2023
C01826,38,user1826@example.com,,USA,(198) 781-2740,8/2/2023
C00787,29,user787@example.com,77406,Germany,431 364 7152,10/27/2023
C00470,58,user470@example.com,40728,USA,217.445.3781,4/1/2023
C00141,28,user141@example.com,162473,Canada,(691) 851-6653,Jan 1 2023
C00789,24,user789@example.com,177026,UK,-10117,5/22/2023
C00324,23,user324@example.com,70695,Mexico,478.288.4361,3/10/2023
C00051,61,user51@example.com,150779,Canada,-4121,10/18/2023
C00715,67,,64397,Canada,-8592,2/14/2023
C04503,-5,user4503@example.com,161025,Australia,275-707-7938,1/30/2023
C02841,50,user2841@example.com,61601,USA,(473) 971-5140,12/21/2023
C00595,34,user2447@example.com,50923,UK,213.583.3200,4/4/2023
C04829,79,user4829@example.com,160466,UK,267-265-5592,3/19/2023
C04776,130,user4776@example.com,93079,Australia,-6534,5/5/2023
C04611,61,user4611@example.com,178394,Canada,-7720,8/16/2023
C03036,53,user3036@example.com,83364,Australia,940 583 9922,2/12/2023
C02667,31,user2667@example.com,167293,USA,320 777 8407,3/30/2023
C00407,250,user407@example.com,198798,USA,192-249-5544,6/30/2023
C03381,24,user3381@example.com,86116,UK,-2307,4/11/2023
C01005,39,user1005@example.com,69178,Canada,572 169 2352,1/27/2023
C03226,-100,user3226@example.com,93217,USA,-3109,2/9/2023
C00891,20,user891@example.com,30192,UK,997 908 1691,7/24/2023
C02412,24,user2412@example.com,130088,Canada,(599) 106-6229,3/10/2023
C02546,43,.user@domain.com,122759,USA,319 564 5305,12/27/2023
,34,user4857@example.com,58511,Germany,9234930973,8/25/2023
C02391,0,user2391@example.com,108291,Canada,4683031554,2/18/2023
C03965,78,user3965@example.com,78733,UK,352.782.8676,7/11/2023
C00043,77,.user@domain.com,49008,USA,691-876-6114,4/10/2023
C02831,150,user2831@example.com,130422,Canada,,10/11/2023
C00523,79,,0,Australia,-8383,8/27/2023
C00304,21,user304@example.com,179092,UK,268-382-2835,10/12/2023
C04528,50,user4528@example.com,124533,UK,-5109,8/18/2023
C03772,75,user3772@example.com,163653,Mexico,1436611598,7/10/2023
C00665,51,user665@example.com,106872,Australia,219 606 6681,3/13/2023
C01178,43,user1178@example.com,53989,Canada,4480721612,6/25/2023
C02677,0,user2677@example.com,82335,USA,(130) 764-9109,12/3/2023
C00733,42,.user@domain.com,63783,Canada,-7371,10/22/2023
C02502,55,,137594,UK,978 202 6811,3/27/2023
C01474,79,user1474@example.com,135982,Australia,-4845,4/29/2023
C03506,32,user3506@example.com,74980,USA,522 647 2189,9/2/2023
C03543,0,user3543@example.com,75124,UK,(948) 708-9730,11/3/2023
C02133,66,user2133@example.com,103369,USA,(916) 634-7274,1/15/2023
C01027,40,user1027@example.com,,USA,223 337 4502,12/16/2023
C00962,53,user962@example.com,38026,UK,701.123.1527,10/26/2023
C02890,66,user2890@example.com,0,Australia,790-882-8306,8/15/2023
C03387,72,,171835,UK,5998943805,4/22/2023
C02010,32,user2010@example.com,110165,Canada,542 605 5309,5/22/2023
C02150,52,user2150@example.com,109878,USA,9159416252,invalid-date
C03345,0,user3345@example.com,185976,Canada,291 932 9152,11/17/2023
C02339,51,user2339@example.com,170167,Australia,235.400.2061,not-a-date
C03913,50,,-1000,USA,,2/26/2023
C00305,72,user305@example.com,169227,USA,5930425078,8/6/2023
C01441,31,.user@domain.com,71830,USA,,3/10/2023
C01497,46,user1497@example.com,36305,USA,924-115-3336,1/19/2023
C02653,31,,180653,Canada,653.465.2262,4/27/2023
C02876,32,user2876@example.com,185063,UK,849.792.2003,8/20/2023
C00917,-5,user917@example.com,30717,UK,(971) 620-9011,8/22/2023
C04196,22,user4196@example.com,166491,UK,(952) 710-9811,7/13/2023
C03746,41,user3746@example.com,149042,Spain,149-167-7147,9/14/2023
C02773,64,user2773@example.com,192947,Australia,630 647 1286,10/29/2023
C01625,24,user1625@example.com,172867,USA,304 680 6782,8/3/2023
C03862,53,user3862@example.com,186635,USA,328-981-9265,12/19/2023
C00822,200,user822@example.com,106240,Canada,5825033229,2023-04-31
C03322,40,user3322@example.com,79156,UK,(500) 943-9034,6/8/2023
C01355,130,user1355@example.com,122446,Australia,169 594 7864,9/8/2023
C04512,42,user4512@example.com,54976,UK,,6/28/2023
C00851,,user851@example.com,151866,,355-301-3694,9/5/2023
C01001,-999,multiple@issues@invalid,-1,InvalidCountry,,invalid-date
,73,user3399@example.com,,USA,-4249,7/4/2023
C00019,41,user19@example.com,101126,Australia,,11/16/2023
,18,user1638@example.com,139430,UK,(675) 167-7317,1/16/2023
C01668,999,user1668@example.com,99443,Canada,815.274.3257,8/16/2023
C00494,20,user494@example.com,197248,USA,7301985407,9/18/2023
C01348,28,user1348@example.com,,Australia,,10/8/2023
C03752,21,user3752@example.com,53147,Australia,-9045,4/15/2023
,53,user3277@example.com,71139,USA,2147210900,12/17/2023
C03639,61,user3639@example.com,90186,USA,192-196-8450,5/26/2023
C03504,28,user@domain..com,70633,UK,678-240-4789,7/30/2023
C00688,41,user688@example.com,,Canada,918 568 2817,6/30/2023
C03756,51,user3756@example.com,129468,Canada,,7/11/2023
C01609,42,user1609@example.com,95333,USA,455.595.9953,10/12/2023
C04105,21,user4105@example.com,85856,Australia,-11365,5/20/2023
C03424,43,user3424@example.com,136471,USA,-9810,2/5/2023
C01010,50,user1010@example.com,,Canada,647-859-7403,9/13/2023
C02409,-100,user2409@example.com,,USA,760.406.5328,1/8/2023
C01093,68,user1093@example.com,175406,Australia,719.566.3414,2023-06-31
C01328,62,user1328@example.com,153099,USA,118 731 4270,8/27/2023
C01678,20,user@,,USA,1335079305,5/29/2023
C02000,200,user2000@example.com,110077,Canada,329 273 5726,12/10/2023
C01311,21,,,USA,869.882.7551,9/13/2023
C03280,500,user3280@example.com,117838,USA,(142) 145-5962,3/9/2023
C01988,35,,172157,USA,707-707-7060,1/6/2023
C04648,27,user4648@example.com,30294,UK,125-476-6332,11/22/2023
C00345,57,user345@example.com,75740,Canada,(833) 974-8006,1/7/2023
C04784,22,user4784@example.com,142333,Canada,2157960656,10/1/2023
C00987,47,,116598,Australia,8698070838,1/13/2023
C03876,38,user3876@example.com,77997,UK,307.209.4548,10/20/2023
C03832,76,user3832@example.com,153711,UK,300 652 4059,2/12/2023
C04327,76,user4327@example.com,196963,Australia,,4/8/2023
C04027,44,,89902,Australia,244-593-1881,2023-09-31
C03113,-25,user3113@example.com,70096,UK,2774920001,7/23/2023
C03051,52,invalid-email,,Canada,214 613 9912,9/12/2023
C01143,250,,66182,Canada,230-609-2426,3/4/2023
C02359,37,user2359@example.com,0,France,199.437.2213,12/8/2023
C01199,64,user1199@example.com,145945,Australia,8398297717,1/15/2023
C00086,67,user86@example.com,117697,USA,322-936-3276,7/28/2023
C01519,23,user1519@example.com,123664,Canada,2860212181,11/5/2023
C00517,-5,user517@example.com,,Germany,-7249,4/19/2023
C01382,79,user1382@example.com,128618,Australia,3366002146,6/27/2023
C02717,60,user2717@example.com,39265,Canada,603-206-6267,2023-09-31
C03106,20,user3106@example.com,41397,Canada,166-189-5305,4/7/2023
C01015,38,invalid-email,82953,Australia,5736461116,10/15/2023
C00129,46,user129@example.com,58172,Australia,928.855.1447,11/11/2023
